Time,Height,Temp1 (Ambient),Temp2 (Water)
2025-02-26 18:21:27,500,-171.24,-95.75
2025-02-26 18:21:28,500,-171.61,-96.14
2025-02-26 18:21:29,500,-171.98,-96.46
2025-02-26 18:21:31,500,-172.36,-96.82
2025-02-26 18:21:32,500,-172.67,-97.21
2025-02-26 18:21:33,500,-172.91,-97.5
2025-02-26 18:21:34,500,-173.38,-97.76
2025-02-26 18:21:35,500,-173.66,-98.15
2025-02-26 18:21:36,500,-174.06,-98.5
2025-02-26 18:21:37,500,-174.77,-98.86
2025-02-26 18:21:39,500,-175.39,-99.12
2025-02-26 18:21:40,500,-175.86,-99.48
2025-02-26 18:21:41,500,-176.44,-99.83
2025-02-26 18:21:42,500,-176.91,-100.16
2025-02-26 18:21:43,500,-177.28,-100.48
2025-02-26 18:21:44,500,-177.8,-100.8
2025-02-26 18:21:46,500,-178.05,-100.9
2025-02-26 18:21:47,500,-178.33,-101.42
2025-02-26 18:21:48,500,-178.58,-101.74
2025-02-26 18:21:49,500,-178.92,-102.0
2025-02-26 18:21:50,500,-179.13,-102.19
2025-02-26 18:21:51,500,-179.38,-102.49
2025-02-26 18:21:53,490,-179.5,-102.94
2025-02-26 18:21:54,490,-179.81,-103.1
2025-02-26 18:21:55,490,-180.06,-103.39
2025-02-26 18:21:56,490,-180.21,-103.55
2025-02-26 18:21:57,480,-180.83,-103.78
2025-02-26 18:21:58,480,-184.34,-104.2
2025-02-26 18:21:59,480,-187.1,-104.49
2025-02-26 18:22:00,480,-188.97,-104.81
2025-02-26 18:22:02,480,-190.1,-105.2
2025-02-26 18:22:03,480,-190.93,-105.43
2025-02-26 18:22:04,480,-191.57,-105.65
2025-02-26 18:22:05,480,-192.12,-106.07
2025-02-26 18:22:06,480,-192.24,-106.33
2025-02-26 18:22:07,480,-192.67,-106.62
2025-02-26 18:22:09,480,-192.83,-106.91
2025-02-26 18:22:10,480,-192.98,-107.23
2025-02-26 18:22:11,480,-193.16,-107.49
2025-02-26 18:22:12,480,-193.25,-107.88
2025-02-26 18:22:13,480,-193.37,-108.04
2025-02-26 18:22:14,480,-193.5,-108.36
2025-02-26 18:22:15,480,-193.62,-108.56
2025-02-26 18:22:17,480,-193.74,-108.85
2025-02-26 18:22:18,470,-193.89,-109.07
2025-02-26 18:22:19,470,-193.95,-109.39
2025-02-26 18:22:20,470,-194.02,-109.62
2025-02-26 18:22:21,470,-194.08,-109.85
2025-02-26 18:22:22,460,-194.11,-110.14
2025-02-26 18:22:23,460,-194.69,-110.26
2025-02-26 18:22:24,460,-195.17,-110.55
2025-02-26 18:22:26,460,-195.45,-110.84
2025-02-26 18:22:27,460,-195.63,-111.07
